Id,CommandID (Info),OmoteBodyJp,OmoteBodyEn,OmoteBodyCn,OtomeBodyKo,OmoteBodyTw,OmoteImageId,BuzzPowerFav,BuzzPowerRT,UraBodyJp,UraBodyEn,UraBodyCn,UraBodyKo,UraBodyTw,UraImageId,isNight,isDay
AfterTweet_PR5,N/A (Stream: Sponsorships),"わかってたよ、超てんちゃんはちゃんとわかって宣伝するフリをしてただけだからね
みんなに怪しいビジネスの怖さを教えるためにね！！！
ウソをウソと見抜けないと配信者なんてやっていけないからね　ホントだからね！","I knew it was a scam! I just pretended it was an ad so I could teach you guys not to trust suspicious businesses like this!!!


All streamers need to know how to see through lies, so trust me on this!!!","超天酱当然知道是怎么回事啦，我只是装作要给他打广告而已啦！
这是为了告诉大家这种可疑网站有多可怕！！！
身为主播如果连诈骗都看不穿，那还怎么当主播嘛！真的，不许不信！",알고 있었어. 나도 다 알고 홍보하는 척만 했던 거야. 모두에게 수상한 비즈니스가 얼마나 무서운지 알려주려고 그랬어! 거짓말을 제대로 파악하지 못하면 스트리머 활동도 제대로 할 수 없어. 정말이라니까!,"超天醬當然知道是怎麼回事啦，我只是裝作要給他打廣告而已啦！
這是為了告訴大家這種可疑網站有多可怕！！！
身為主播如果連詐騙都看不穿，那還怎麼當主播嘛！真的，不許不信！",N/A,60,50,"あっぶね～……危うく詐欺詐欺エンジェルとして炎上必至だったよ
詐欺師、絶対に許さない",HUAAGHG that was a close one... im glad i caught it when i did otherwise people would troll me to no end and call me scamgel or some shit... im going to kill that scammer fr,"好险啊……差点就要变成杀猪盘小天使了，这舆论不得黑死我啊
骗子你等着，我决饶不了你",헐... 하마터면 사기꾼 엔젤로 처맞을 뻔했네. 이 사기꾼 ㅅㄲ 절대 용서하지 않겠어,"好險啊……差點就要變成詐欺小天使了，這炎上害死我啊
騙子你等著，我決饒不了你",N/A,FALSE,FALSE
Day0_Poketter_001,N/A (Day 1: Start),"はじめまして！
あなたのインターネット・エンジェル
「超絶最かわてんしちゃん」だよ！
初配信どうだったかな？　これからいっぱいみんなを
笑顔にしていくから、よろしくね！　†昇天†","Hey everyone! Wow, this is my first time meeting all of you. I'm OMGkawaiiAngel, your internet angel! What did you guys think of my first stream? I hope you liked it, because I'm going to keep trying my hardest to bring lots and lots of joy! So please be nice to me! 🙏BLESS🙏","大家好！
我是你们的当代互联网小天使
“超绝最可爱天使酱”哦！
我的初次直播，各位觉得怎么样呢？今后我还会给大家继续带来许多欢笑的，就请多多关照啦！†升天†","안녕! 당신만의 인터넷 엔젤, ""최고귀염뽀짝 천사""야! 첫 방송은 어땠어? 앞으로도 모두의 얼굴에 미소를 띄워주도록 노력할테니, 잘 부탁해! †승천†!","大家好！
 我是你們的現代網路小天使
“超絕最可愛天使醬”喔！
我的第一次直播，各位覺得怎麼樣呢？今後我還會給大家繼續帶來許多歡笑的，就請多多關照啦！†升天†",,865,120,"え～　すご
こんな中身のないツイートなのに、みんなよろこんで
応援してくれてる……。顔が良くてよかったぜ
神に感謝",omfg i made some basic ass post on main and everyone was still really nice and commented and liked it and stuff... im so glad i was born cute. thank u god,"诶～厉害
这种毫无内涵的推文，大家居然都看得很开心，都纷纷支持我……
颜值高真是太好了，感谢上苍","와, 대단하네. 이런 별 내용도 없는 트윗에 모두 기뻐하며 응원해 주다니... 얼굴이 예뻐서 정말 다행이야. 주여, 감사합니다...","哇～厲害
這種毫無內涵的推文，大家居然都看得很開心，紛紛支持我……
顏值高真是太好了，感謝上天",N/A,FALSE,FALSE
Event_PV_toukou,N/A (Day 29: Music Video),"超てんちゃんの初キャラソンのMVができました！
その名も「INTERNET　OVERDOSE」！
さいっっっこうに可愛いすぎて劇薬になってるから
用法・用量を守って鑑賞してね","I'm proud to announce that I have my very own theme song now! It's called ""INTERNET OVERDOSE""! I looooooooove how it turned out, but it can be very addictive so please watch your dosage!","超天酱首支角色歌的MV完成啦！
名字就叫做「INTERNET OVERDOSE」！
我跟你们嗦，这MV做得巨可爱巨上头，大家看的时候可要遵守用法用量啊","내 첫 캐릭터송 MV가 나왔어! 제목은 ""INTERNET OVERDOSE""야! 귀여운 게 치사량 수준으로 가득한 MV니 용법과 용량을 준수하며 시청해야 돼!","超天醬首支主題曲的MV完成啦！
名字就叫做「INTERNET OVERDOSE」！
 我跟你們說，這MV做得超真超可愛，大家看的時候可要嚴守規定，不要沉迷啊",,100,100,N/A,N/A,N/A,,N/A,N/A,FALSE,FALSE
NetaGet_PR2_Tweet001,N/A,"ジェルばんは！ 配信界顔面最強天使 超てんちゃんだよ！
 わたしは元から顔が良すぎるけどね～
そこでイキって手を抜いたりしないよ！
メイク動画とかで勉強して、この瞬間にもさらに美しく
なっていくんだ その美貌はもう罪の領域……","Hey cuties! It's me, KAngel, the cutest angel on Metube!
I've always been cute, but that hasn't stopped me from trying to be even more cute! I still studied up on my makeup skills with Metube tutorials and went from a 10 to a 100. Sometimes I feel like my beauty is a sin...","小天使请安！我是主播界颜值最强的天使，超天酱！
虽然我的颜值本就超高～但我是不会因此而懈怠了保养的！
我经常看美妆视频学习，甚至就连此时此刻，我也还在持续变美
这份美貌早已成为罪过……","젤하! 비주얼 스트리머계의 최강 천사, 초텐이야! 난 원래부터 얼굴이 예뻤지만, 그렇다고 자만하거나 거들먹거리진 않았어! 메이크업 영상 같은 걸로 연습도 하고, 지금 이 순간에도 더 아름다워지고 있지. 그런 내 미모는 이제 죄악의 영역까지...","小天使請安！我是主播界顏值最強的天使，超天醬！
雖然我的顏值本就超高～但我是不會因此而疏忽保養的！
我經常看美容頻道學習，甚至就連此時此刻，我也持續變美
這樣的美貌早已成為我的原罪……",N/A,50,35,N/A,N/A,N/A,,N/A,N/A,FALSE,FALSE
Event_Song_Tweet001_omote,N/A (Day 27: Announcement),"あのね、あのね！
もしかしたら、もう少しでみんなにとびっきりの報告があるかも！
あっ、ご報告って言っても悪い意味じゃないからね！
本当に楽しいやつだから、安心して待っててね！","Hey hey hey! I might have a very big announcement for you all soon! And I promise it's a good one. I think you'll all love it, so sit tight! It's nothing to be scared of!","大家听我说！
或许再过不久，就可以跟大家报告一件不得了的事情了！
啊，这个报告不是那种不好的报告哦！
是真的好事啦，大家就请安心等待吧！","아, 저기! 아마 머지않아 모두가 깜짝 놀랄만한 보고를 할 수 있을 것 같아! 아, 보고라고 해도 나쁜 쪽은 아니야! 정말 즐거운 소식이니까 마음놓고 기다려 줘!","大家聽我說！
 或許再過不久，就可以跟大家報告一件不得了的事情了！
啊，這個報告不是那種不好的報告啦！
是真的好事啦，大家請安心等待吧！",N/A,50,35,,,,,,,FALSE,FALSE
Event_Song_Tweet001_ura,N/A (Day 27: Announcement),N/A,N/A,N/A,,N/A,N/A,0,0,オタクはすぐ「ご報告」を深読みして怯えるからな……,"got scared coz sometimes ""big announcement"" can sound so ominous...",阿宅一看到“报告”两个字就会过度解读然后开始瞎操心……,"""보고""라고 쓰면 덕후들은 지레짐작하며 벌벌 떤단 말야...",阿宅一看到“報告”兩個字就會過度解讀然後開始瞎操心……,,FALSE,FALSE
Tweet103_ura,N/A (Nakano),N/A,N/A,N/A,,N/A,N/A,0,0,わざわざ中野行ってまで、ぬいぐるみだけ買って帰るなんてありえないんだよな。普通に寝取られモノの同人誌いっぱい買ったわ,went all the way to nakano but i didnt want to go home with just a soft toy so i bought a bunch of ntr doujins like a normal person,怎么可能专门跑了趟中野，结果却只买布偶回来嘛。当然必须狂买一堆正经牛头人本子啦,일부러 나카노까지 왔는데 인형만 사고 돌아가다니 말도 안 돼. 평소대로 NTR계 동인지를 잔뜩 질렀지,怎麼可能專門跑了趟中野，結果卻只買布偶回來嘛。當然必須狂買一堆素人的同人誌啦,,FALSE,FALSE
Scenario_trauma_iketeru_Tweet001_ura,N/A (Day 15 Night: Traumas),N/A,N/A,N/A,,N/A,N/A,0,0,"なんか久々に気持ちになってピに
長文やらかしちゃった……
ごめんね、でもこれがわたしの愛なの……",got into a bit of a mood for the first time in a while and sent this huge wordvomit to p-chan... im sorry... but this is just how i show my love...,"感觉好久没有这么emo了
忍不住给阿P发了长文……
抱歉哦，但这就是人家的爱意呀……","정말 간만에 기분이 너무 좋아서 P에게 이것저것 떠들어버렸네... 미안해, 하지만 이것도 다 내 애정이야...","感覺好久沒有這種感覺了
忍不住給阿P發了長文……
 抱歉喔，但這就是人家的愛意呀……",,FALSE,FALSE
Scenario_trauma_iketeru_Tweet002_ura,N/A (Day 15 Night: Traumas),N/A,N/A,N/A,,N/A,N/A,0,0,"たまにヘラっちゃうこともあるけど
それだけ頑張っているってことだし、
これからもこの調子でやっていこうね！",sometimes i have a bit of a brental makedown but thats coz ive been working so hard. im going to keep at it!,"偶尔难免会有点负能爆发
但这也正表示我有在努力嘛，
所以今后就保持这种势头继续冲吧！",가끔 땅을 파고 들어갈 때도 있지만 그만큼 열심히 노력하고 있다는 뜻이니 앞으로도 이 페이스를 유지하며 해보자!,"偶爾難免會有點負能量爆發
但這也表示我有在努力嘛，
所以今後就保持這個樣子繼續加油！",,FALSE,FALSE
Scenario_trauma_iketeru_Tweet003_ura,N/A (Day 15 Night: Traumas),N/A,N/A,N/A,,N/A,N/A,0,0,だいすき,i love u,爱死你了,짱 좋아,愛死你了,,FALSE,FALSE
Scenario_trauma_bimyou_Tweet002_ura,N/A,N/A,N/A,N/A,,N/A,N/A,0,0,"大好きだよ
もっとフォロワー数増やせるよう
ふたりで頑張っていこうね！","i love you
lets keep doing our best so i can get more followers!","超爱你哦
我们两人继续努力
争取进一步涨粉吧！",넘 좋아. 앞으로도 둘이서 열심히 팔로워 수를 늘려 보자!,"超愛你喔
 我們兩人繼續努力
讓粉絲數變多吧！",,FALSE,FALSE
