Category,Id,ParentId (more info),Speaker/Action (in blue),Stress,Affection,Darkness,BodyCn,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Jine_BeforeEnding_Yarisute004,,ame,,,,啊哈！只要我们在一起，那就一切没问题,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE001,,ame,,,,"阿P，你看呀！
知名主播事务所MUUU给超天酱发offer啦！
他们肯定是看到我顶级主播的实力了嘛",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE002,,ame,,,,"啊哈！
他们说我可以住到事务所附近专门为主播安排的豪华公寓诶
太棒啦！！！",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE003,,ame,,,,"啊……
但是签了事务所的话
为了规避风险
我就必须得一个人入住……",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE004,,ame,,,,"阿P，对不起哦
我想追逐我的梦想",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE005,,ame,,,,"即便我俩分隔两地，我们的心也是连在一起的……
你会支持我的对吧？",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE005_pi,,pi,,,,嗯……,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE006,,ame,,,,"谢谢你！
我会努力的！",,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE006_pi,,pi,,,,我爱你哦,,,,,,,,,,,,,,,,,,,,,,
Ending: Nerdy Girl Overload,Ending_Yarisute_LINE007,,ame,,,,"糖糖也爱你呀！
我们的爱情永不凋零",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE001,,ame,,,,感觉最近累到有点不太舒服,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE002,,ame,,,,毕竟糖糖每天都很努力的嘛～,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE003,,ame,,,,好了……来日常自搜一下吧,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE004,,ame,,,,"呜……
这种时候就连那些普通的回复
看着都让人好火大啊",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE005,,ame,,,,"还有超天酱专楼吗……
估计都没写什么好话
但姑且看一下好了",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE006,,ame,,,,聚在一起的阿宅果然令人作呕,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE007,,ame,,,,我现在感觉全网的人都是黑子,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE008,,ame,,,,只要一想到，无论我怎么努力，匿名版和推博上的黑子都会来挑我毛病，就好难受啊,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE009,,ame,,,,"啊……我今天可能有点犯病了
为了今晚的直播得振作起来才行",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE009_pi,,pi,,,,加油吧,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE010,,ame,,,,嗯，谢谢阿P,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 25),Ending_KowaiInternet_Day1_LINE011,,ame,,,,"我去吃点药冷静冷静吧
今天稍微多吃几片好了……",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE001,,ame,,,,"那些家伙们来了
他们人肉到我们家了",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE002,,ame,,,,滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去滚回去,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE003,,ame,,,,不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊不要啊,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE003_pi,,pi,,,,根本没有人来啊,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE004,,ame,,,,你骗我！你看，门铃响了！,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE005,,ame,,,,吵死了吵死了吵死了！！,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE006,,ame,,,,都消失吧消失吧消失吧消失吧！！,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE007,,ame,,,,啊对了，得去做晚饭了,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE008,,ame,,,,"不吃点好吃的东西
是没有力气直播的",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE009,,ame,,,,等下吃咖喱可以吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE010,,ame,,,,"土豆、胡萝卜、洋葱都没了
得去买点回来",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE011,,ame,,,,你能陪我一起去超市吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE012,,ame,,,,"你看，车站附近不就有一家吗？
那家平时挤满了家庭主妇的超市",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE013,,ame,,,,"家庭主妇啊，好向往哦
要是我们俩结婚以后能过得很开心就好了",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE014,,ame,,,,也可能咱们婚后还是这个样呢！啊哈！,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE015,,ame,,,,阿P 你喜欢我吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE015_pi,,pi,,,,喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE016,,ame,,,,喜欢？喜欢？喜欢？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE016_pi,,pi,,,,喜欢 喜欢 喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE017,,ame,,,,比世上任何事物都要喜欢？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE017_pi,,pi,,,,"比世上任何事物
都要喜欢",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE018,,ame,,,,你爱我吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE018_pi,,pi,,,,嗯 我爱你,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE019,,ame,,,,很爱很爱？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE019_pi,,pi,,,,很爱很爱,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE020,,ame,,,,喜欢？喜欢？超级喜欢？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE020_pi,,pi,,,,喜欢 喜欢 超级喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 28),Ending_KowaiInternet_Day4_LINE021,,ame,,,,"谢啦
等做好咖喱我就得上播了呢",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE001,,ame,,,,我觉得那些不讲理的人正在破坏这个世界,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE002,,ame,,,,一部分的,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE003,,ame,,,,我希望他们能够明白,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE004,,ame,,,,无论国家还是福祉,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE005,,ame,,,,任何人都有可能随时变成加害者,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE006,,ame,,,,"他们要监视我到什么时候啊
我明明全都拉黑了",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE006_pi,,pi,,,,"从结论来说
我无法接受",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE007,,ame,,,,"诶～要是又变成那样
就有点难搞了啊",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE008,,ame,,,,让我们来改变网络世界吧,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE009,,ame,,,,"当然我事先做过功课了
这些东西我很清楚",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE009_pi,,pi,,,,是说那座铁塔对吧,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE010,,ame,,,,"是啊
我已经做了很多很多的努力哦
为了成为很厉害的主播",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE011,,ame,,,,真可爱,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE012,,ame,,,,或许现在还来得及,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE013,,ame,,,,加油吧！,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE014,,ame,,,,你知道什么是直播吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE014_pi,,pi,,,,可能比较冲动,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE015,,ame,,,,"在我们家的正上方
不是有架直升机一直在飞吗？",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE016,,ame,,,,我觉得正是他们在散播毒电波的缘故……,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE017,,ame,,,,好担心它哪天掉下来啊,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE017_pi,,pi,,,,是蓝色的吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE018,,ame,,,,阿P也是那么想的吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE019,,ame,,,,"阿P，你真是的
总是当我不存在",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE020,,ame,,,,虽然像这样耍坏坏的你我也很喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE021,,ame,,,,虽然像这样耍坏坏的你我也很喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE022,,ame,,,,爱,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE023,,ame,,,,性,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE023_pi,,pi,,,,大蓝闪蝶,,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE024,,ame,,,,"嗯
全世界最美丽的蝴蝶 大蓝闪蝶",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE025,,ame,,,,"我 要变成美丽的蝴蝶
在空中翩翩飞舞",,,,,,,,,,,,,,,,,,,,,,
Ending: Internet Overdose (day 29),Ending_KowaiInternet_Day5_LINE026,,ame,,,,啊哈！,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day1_000,,ame,,,,阿P你要看着哦,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day3_000,,ame,,,,吓到你了，对不起哦,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day3_001,,ame,,,,糖糖想自己一个人试试看,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day6_000,,ame,,,,渐渐开始明白当主播的感觉了,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day9_000,,ame,,,,在拥有这种程度的粉丝时是最开心的呢,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day12_000,,ame,,,,一开始虽然不知所措,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day12_001,,ame,,,,但稀里糊涂地也都坚持下来了呢,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day15_000,,ame,,,,虽然存在着许多可能的方向……,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day15_001,,ame,,,,但我觉得这个方法才是对的,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day18_000,,ame,,,,我啊 就是想见识一下,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day18_001,,ame,,,,我所不知道的自己,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day21_000,,ame,,,,感觉我已经踏入终局了呢,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day21_001,,ame,,,,应该，也是时候了……,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day24_000,,ame,,,,你看 我一个人好像也能搞得定诶！,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day24_001,,ame,,,,果然……,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day27_000,,ame,,,,我,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day27_001,,ame,,,,要去寻找新的未来了,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day30_000,,ame,,,,啊哈！我只靠自己，也达成100万人的目标啦,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day30_001,,ame,,,,阿P 一直以来谢谢你了,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day30_002,,ame,,,,我要自己去抓住未来啦,,,,,,,,,,,,,,,,,,,,,,
Ending: Comment de tire adieu,Jine_Ending_Completed_day30_003,,ame,,,,拜拜,,,,,,,,,,,,,,,,,,,,,,
Ending: Do You Love Me?,Jine_BeforeEnding_Grand000,,ame,,,,到今天正好30天……！,,,,,,,,,,,,,,,,,,,,,,
Ending: Do You Love Me?,Jine_BeforeEnding_Grand001,,ame,,,,达成了100万粉丝的目标……,,,,,,,,,,,,,,,,,,,,,,
Ending: Do You Love Me?,Jine_BeforeEnding_Grand002,,ame,,,,也做了不少自己喜欢的事情,,,,,,,,,,,,,,,,,,,,,,
Ending: Do You Love Me?,Jine_BeforeEnding_Grand003,,ame,,,,但假如是超天酱的话，应该还能再……,,,,,,,,,,,,,,,,,,,,,,
Ending: Do You Love Me?,Ending_Grand_JINE001,Ending_Grand,ame,,,,阿P，我们去约会吧,,,,,,,,,,,,,,,,,,,,,,
Ending: Utopian Parody,Jine_BeforeEnding_Normal000,,ame,,,,今天是第30天啦 好漫长呀,,,,,,,,,,,,,,,,,,,,,,
Ending: Utopian Parody,Jine_BeforeEnding_Normal001,,ame,,,,这一个月我们已经算很努力了吧？,,,,,,,,,,,,,,,,,,,,,,
Ending: Utopian Parody,Jine_BeforeEnding_Normal002,,ame,,,,那以后怎么办呢？总感觉有点微妙,,,,,,,,,,,,,,,,,,,,,,
Ending: Utopian Parody,Ending_Normal_JINE001,Ending_Normal (First Part),ame,,,,我没事的,,,,,,,,,,,,,,,,,,,,,,
Ending: Utopian Parody,Ending_Normal_JINE002,Ending_Normal (First Part),ame,,,,谢谢你担心我,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE003,Ending_Normal (Second Part),ame,,,,阿P,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004,Ending_Normal (Second Part),ame,,,,你还记得我跟你说过的那些重要的事吗？,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004_Option001,Ending_Normal (2ndOption1),pi,,,,一直被无视,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004_Option002,Ending_Normal (2ndOption2),pi,,,,一直很穷,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004_Option003,Ending_Normal (2ndOption3),pi,,,,一直被欺负,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004_Option004,Ending_Normal (2ndOption4),pi,,,,一直想得到幸福美满的婚姻,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event)",Ending_Normal_JINE004_Option005,Ending_Normal (2ndOption5),pi,,,,一直体弱多病,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event; answered correctly)",Ending_Normal_JINE005,Ending_Normal (Third Part),ame,,,,这样的我你也愿意不离不弃吗？,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event; answered correctly)",Ending_Normal_JINE006,Ending_Normal (Third Part),ame,,,,谢谢你紧紧抱住我,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event; answered correctly)",Ending_Normal_JINE007,Ending_Normal (Third Part),ame,,,,我可以就这样变成一个普通的女孩子吗,,,,,,,,,,,,,,,,,,,,,,
"Ending: Utopian Parody 
(With Trauma Event; answered correctly)",Ending_Normal_JINE008,Ending_Normal (Third Part),ame,,,,好开心啊,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy000,,ame,,,,诶嘿嘿 这一个月我们彻底坚持下来了呢,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy001,,ame,,,,不知不觉我们都已经走得这么远了！,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy002,,ame,,,,阿P 你也辛苦啦！,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy003,,ame,,,,一路努力走来的我……超天酱,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy004,,ame,,,,今后会变成什么样子呢,,,,,,,,,,,,,,,,,,,,,,
Ending: (Un)Happy End World,Jine_BeforeEnding_Happy005,,ame,,,,你要继续为我见证哦 阿P,,,,,,,,,,,,,,,,,,,,,,
Ending: Unhappy End World,Ending_Happy_JINE001,Ending_Happy,ame,,,,多亏了阿P 我现在变得很幸福了 今后我们俩要继续努力啊！,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy000,,ame,,,,30天过去啦,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy001,,ame,,,,发生了好多事情呀,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy002,,ame,,,,虽然并没有成为多厉害的主播,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy003,,ame,,,,但每天都跟阿P留下了满满的回忆,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy004,,ame,,,,那么，我……,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Ending_Kyouizon_JINE001,Ending_Needy (First Part),ame,,,,喂，你喜欢我吗？,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy004_Option001,,pi,,,,喜欢啊,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy004_Option002,,pi,,,,超超喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Jine_BeforeEnding_Needy004_Option003,,pi,,,,真的超超喜欢,,,,,,,,,,,,,,,,,,,,,,
Ending: Needy Girl Overdose,Ending_Kyouizon_JINE002,Ending_Needy (Second Part),ame,,,,口头说说谁都会,,,,,,,,,,,,,,,,,,,,,,
